Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;;;data39;data45;data70;;data323;data358;data403;data443
rbg443.atsp;1000;0.01;100;0.9;1;0;11000;4783;0.0276377;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;0;11000;4809;0.0301385;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;0;11000;5071;0.0269848;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;0;11000;4805;0.0290865;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;1;11000;5049;0.0283704;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;1;11000;4889;0.0287955;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;1;11000;4948;0.0290489;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;1;11000;4806;0.0282084;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;1;11000;5035;0.0282254;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;1;11000;5009;0.0287819;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;1;11000;4954;0.0304368;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;1;11000;5004;0.0291122;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;2;11000;7000;0.0324506;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;2;11000;7042;0.0321714;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;2;11000;7144;0.0356693;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;2;11000;7230;0.0336054;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;2;11000;7132;0.0326766;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;2;11000;6990;0.0346391;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;2;11000;7011;0.0325033;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.9;1;2;11000;6924;0.0321774;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;0;22500;4439;0.0581227;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;0;22500;4433;0.05495;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;0;22500;4503;0.0554843;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;0;22500;4499;0.0568026;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;0;22500;4489;0.0558708;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;0;22500;4500;0.0595445;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;0;22500;4490;0.0580674;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;0;22500;4514;0.0566349;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;1;22500;4709;0.0651633;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;1;22500;4620;0.059385;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;1;22500;4617;0.0593123;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;1;22500;4630;0.0585082;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;1;22500;4561;0.059553;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;1;22500;4600;0.0602501;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;1;22500;4652;0.0644155;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;1;22500;4465;0.0643135;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;2;22500;6805;0.0692003;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;2;22500;6947;0.070557;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;2;22500;6668;0.0735108;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;2;22500;6705;0.066927;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;2;22500;6801;0.0667026;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;2;22500;6619;0.066156;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;2;22500;6855;0.0727246;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.95;1;2;22500;6583;0.0658744;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;0;114600;3666;0.28191;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;0;114600;3624;0.294378;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;0;114600;3592;0.301453;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;0;114600;3740;0.288718;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;0;114600;3672;0.289875;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;0;114600;3657;0.293598;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;0;114600;3664;0.285562;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;0;114600;3716;0.29388;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;1;114600;3700;0.318923;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;1;114600;3727;0.315092;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;1;114600;3815;0.308696;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;1;114600;3662;0.311863;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;1;114600;3710;0.31481;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;1;114600;3721;0.32052;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;1;114600;3651;0.323045;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;1;114600;3705;0.31926;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;2;114600;6076;0.344205;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;2;114600;5939;0.352166;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;2;114600;5904;0.345441;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;2;114600;6033;0.349548;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;2;114600;6003;0.362688;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;2;114600;5996;0.34328;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;2;114600;5825;0.345131;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;100;0.99;1;2;114600;6127;0.350438;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;0;71000;3843;0.1807;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;0;71000;3851;0.178655;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;0;71000;3897;0.181948;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;0;71000;3940;0.180909;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;0;71000;3853;0.182864;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;0;71000;3872;0.179821;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;0;71000;3905;0.187461;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;0;71000;3846;0.188409;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;1;71000;3892;0.188815;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;1;71000;3934;0.189325;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;1;71000;3941;0.187594;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;1;71000;3911;0.191367;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;1;71000;3954;0.188423;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;1;71000;3796;0.190175;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;1;71000;3928;0.199396;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;1;71000;3835;0.186476;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;2;71000;6110;0.213668;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;2;71000;6244;0.210139;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;2;71000;6113;0.226223;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;2;71000;6393;0.212502;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;2;71000;6345;0.220491;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;2;71000;6299;0.231716;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;2;71000;6318;0.237188;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.85;1;2;71000;5985;0.230201;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;0;110000;3705;0.29516;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;0;110000;3643;0.293247;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;0;110000;3723;0.28763;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;0;110000;3707;0.287232;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;0;110000;3703;0.276598;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;0;110000;3643;0.280674;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;0;110000;3717;0.291964;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;0;110000;3679;0.275931;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;1;110000;3756;0.290718;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;1;110000;3670;0.296007;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;1;110000;3743;0.30269;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;1;110000;3689;0.317517;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;1;110000;3789;0.308023;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;1;110000;3764;0.305795;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;1;110000;3695;0.309157;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;1;110000;3683;0.295145;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;2;110000;5994;0.333128;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;2;110000;5969;0.354494;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;2;110000;6070;0.3469;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;2;110000;6054;0.352512;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;2;110000;6141;0.337062;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;2;110000;6061;0.335831;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;2;110000;5987;0.348072;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.9;1;2;110000;6032;0.34267;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;0;225000;3433;0.581825;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;0;225000;3424;0.581348;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;0;225000;3413;0.576788;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;0;225000;3440;0.577923;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;0;225000;3428;0.58412;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;0;225000;3371;0.585224;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;0;225000;3376;0.610583;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;0;225000;3399;0.596063;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;1;225000;3370;0.620923;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;1;225000;3408;0.637176;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;1;225000;3369;0.701294;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;1;225000;3408;0.622292;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;1;225000;3351;0.598785;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;1;225000;3412;0.610689;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;1;225000;3423;0.608464;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;1;225000;3404;0.602879;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;2;225000;5832;0.694067;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;2;225000;5660;0.698418;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;2;225000;5817;0.686001;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;2;225000;5705;0.706944;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;2;225000;5694;0.703592;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;2;225000;5805;0.700813;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;2;225000;5732;0.705632;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.95;1;2;225000;5926;0.696547;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;0;1146000;2984;2.93525;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;0;1146000;3002;2.98684;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;0;1146000;2983;2.91404;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;0;1146000;2992;2.94242;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;0;1146000;2997;2.94177;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;0;1146000;2999;2.96188;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;0;1146000;2984;2.90439;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;0;1146000;3033;3.05476;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;1;1146000;2947;3.19757;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;1;1146000;2962;3.03121;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;1;1146000;2971;3.02888;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;1;1146000;2933;3.0681;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;1;1146000;2970;3.01389;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;1;1146000;2957;2.99533;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;1;1146000;2966;3.02882;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;1;1146000;2950;3.06467;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;2;1146000;5204;3.56155;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;2;1146000;5318;3.42933;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;2;1146000;5375;3.47554;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;2;1146000;5277;3.43775;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;2;1146000;5256;3.44015;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;2;1146000;5266;3.42704;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;2;1146000;5294;3.46082;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.01;1000;0.99;1;2;1146000;5336;3.38977;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;0;860;6717;0.0021503;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;0;860;6460;0.0024399;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;0;860;6817;0.0022766;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;0;860;6471;0.0020965;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;0;860;6684;0.0021554;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;0;860;6482;0.0020949;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;0;860;6573;0.002148;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;0;860;6696;0.0022743;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;1;860;6733;0.0022475;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;1;860;6644;0.0024655;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;1;860;6574;0.0022334;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;1;860;6633;0.0026989;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;1;860;6425;0.0022468;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;1;860;6632;0.0022123;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;1;860;6621;0.0028857;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;1;860;6557;0.0022132;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;2;860;7373;0.0030548;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;2;860;7091;0.0025076;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;2;860;7163;0.0026169;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;2;860;7209;0.0026429;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;2;860;7054;0.0025698;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;2;860;7428;0.0026712;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;2;860;7333;0.0033864;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.85;1;2;860;7389;0.0030712;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;0;1320;6328;0.0034014;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;0;1320;6405;0.0034888;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;0;1320;6286;0.003873;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;0;1320;6310;0.0033077;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;0;1320;6374;0.0032218;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;0;1320;6254;0.0033756;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;0;1320;6271;0.0032462;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;0;1320;6383;0.0035948;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;1;1320;6372;0.0036945;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;1;1320;6273;0.0037334;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;1;1320;6591;0.0034536;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;1;1320;6279;0.0039246;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;1;1320;6237;0.0035226;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;1;1320;6476;0.003623;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;1;1320;6413;0.0034275;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;1;1320;6482;0.0034942;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;2;1320;7212;0.0039036;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;2;1320;7562;0.0038881;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;2;1320;7656;0.0044738;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;2;1320;7494;0.0039335;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;2;1320;7385;0.0038749;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;2;1320;7258;0.0039047;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;2;1320;7454;0.0041845;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.9;1;2;1320;7571;0.0040644;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;0;2700;5789;0.0070194;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;0;2700;5643;0.0074173;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;0;2700;5592;0.0067138;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;0;2700;5546;0.0068075;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;0;2700;5699;0.0067093;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;0;2700;5728;0.0065412;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;0;2700;5776;0.0070762;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;0;2700;5753;0.0071905;;;;100000;100000;100000;;100000;100000;100000;100000
rbg443.atsp;1000;0.001;10;0.95;1;1;2700;5938;0.0069294;;;;100000;100000;100000;;100000;100000;100000;100000
