Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27534;2.37722;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27534;2.38054;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27534;2.36945;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27534;2.37346;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27620;lut.68;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27534;2.36162;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27620;2.36535;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27759;2.36711;;;;;;;;
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27534;2.35751;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
brazil58.tsp;1000;0.1;1000;0.99;1;2;917000;27534;2.36746;27606,68;25395;27534;27768;8,709115968;0,38342439;8,422917897;9,344359126
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8043;0.199853;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7773;0.197933;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8042;0.192822;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8081;0.192893;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7923;0.189061;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7821;0.188251;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7926;0.191925;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7837;0.192167;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7693;0.192899;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7765;0.188855;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7564;0.187943;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7988;0.190893;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7831;0.19272;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7833;0.193786;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8094;0.200276;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7723;0.196791;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7658;0.190068;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8084;0.187774;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7675;0.189961;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7808;0.193;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7880;0.190057;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7803;0.1918;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7768;0.189684;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7738;0.191739;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7802;0.187022;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7875;0.191735;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7967;0.189912;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7882;0.188616;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7862;0.191222;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7680;0.187103;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7761;0.188866;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7998;0.19482;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7999;0.185889;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7831;0.189898;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7881;0.188923;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8029;0.188604;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7938;0.195879;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7727;0.198323;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7875;0.196598;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8169;0.195008;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7857;0.191816;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7874;0.192057;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7894;0.196482;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7883;0.193423;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8004;0.189263;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7891;0.188891;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7894;0.191596;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7825;0.194014;;;;;;;;
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;8115;0.191374;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
gr120.tsp;1000;0.01;1000;0.85;1;2;71000;7833;0.191258;7873,94;6942;7564;8169;13,42466148;1,876762297;8,959953904;17,67502161
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;8018;0.296656;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7795;0.292512;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7806;0.299607;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7777;0.295959;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7783;0.295247;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7634;0.304199;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7907;0.292325;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7629;0.295376;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7699;0.293215;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7483;0.29616;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7745;0.292022;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7599;0.292649;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7719;0.298935;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7679;0.296077;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7640;0.290197;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7817;0.293064;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7832;0.297423;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7983;0.293838;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7822;0.294626;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7680;0.294082;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7812;0.297631;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7678;0.289736;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7695;0.295409;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7892;0.299846;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7611;0.298965;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7749;0.300965;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7752;0.29442;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7501;0.304975;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7900;0.300559;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;8026;0.294534;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7663;0.295308;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7625;0.299277;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7726;0.294274;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7752;0.294092;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7611;0.292873;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7740;0.296187;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7930;0.293521;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7735;0.290962;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7791;0.296691;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7799;0.293598;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7598;0.294553;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7778;0.295642;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7583;0.29655;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7814;0.292817;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7845;0.292826;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7769;0.293844;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7638;0.299131;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7888;0.290746;;;;;;;;
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7907;0.297135;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
gr120.tsp;1000;0.01;1000;0.9;1;2;110000;7671;0.292709;7750,52;6942;7483;8026;11,64678767;1,7723942;7,793143186;15,61509651
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7651;0.602666;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7607;0.60493;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7625;0.603756;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7696;0.606355;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7676;0.597612;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7746;0.600161;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7753;0.595725;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7654;0.602386;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7680;0.601437;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7577;0.598164;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7716;0.600723;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7674;0.599819;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7595;0.605051;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7665;0.601183;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7577;0.607629;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7662;0.597882;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7685;0.605896;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7622;0.598887;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7754;0.604754;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7726;0.596984;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7521;0.606505;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7718;0.6031;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7649;0.596847;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7650;0.604065;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7733;0.593012;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7572;0.603646;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7735;0.594962;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7745;0.604209;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7806;0.598369;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7719;0.60257;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7815;0.597773;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7729;0.597742;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7831;0.608777;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7728;0.597102;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7535;0.599776;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7562;0.598509;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7535;0.604002;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7502;0.598999;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7611;0.601821;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7583;0.598436;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7625;0.600044;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7515;0.605967;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7468;0.598981;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7732;0.60588;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7536;0.5959;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7673;0.603981;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7806;0.602027;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7573;0.604532;;;;;;;;
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7484;0.600578;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
gr120.tsp;1000;0.01;1000;0.95;1;2;225000;7607;0.600236;7652,78;6942;7468;7831;10,23883607;1,316238293;7,577067128;12,80610775
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7579;1.00927;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7697;1.00907;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7602;1.01356;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7629;1.00665;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7456;1.01007;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7564;1.00063;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7709;1.01486;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7680;1.0137;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7502;1.04028;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7712;1.02174;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7572;1.01561;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7408;1.02159;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7551;1.01639;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7581;1.01147;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7541;1.00481;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7596;1.0083;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7735;1.00716;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7475;1.01095;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7483;1.00217;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7584;1.00893;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7513;1.00783;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7814;1.01124;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7430;1.00671;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7690;1.00646;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7548;1.00254;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7548;1.00529;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7667;1.00125;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7581;1.00789;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7427;1.00511;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7471;1.00858;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7523;1.00065;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7549;1.00326;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7605;1.00149;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7600;1.00601;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7609;1.00209;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7724;1.00921;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7559;1.00207;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7580;1.00735;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7526;1.00397;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7579;1.00705;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7569;1.00284;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7525;01.sty;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7649;1.00193;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7535;1.00635;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7664;1.00365;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7663;1.00251;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7782;1.00392;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7546;1.00071;;;;;;;;
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7862;1.00379;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
gr120.tsp;1000;0.01;1000;0.97;1;2;378000;7612;0.999188;7592,12;6942;7408;7862;9,365024489;1,406385186;6,712762893;13,25266494
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7406;1.52931;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7624;sty.87;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7495;1.50843;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7436;1.50772;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7519;1.51055;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7593;1.51033;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7505;1.50852;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7658;1.51394;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7559;1.51242;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7487;1.52405;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7535;1.50997;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7525;1.50815;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7827;1.50859;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7512;1.50854;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7646;1.50573;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7643;1.51106;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7440;1.50949;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7516;1.50837;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7642;1.51014;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7644;1.50778;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7708;1.52048;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7566;1.51296;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7592;1.50673;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7562;1.51173;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7553;1.50691;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7519;1.50597;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7650;sty.27;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7444;1.50888;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7507;1.51123;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7638;1.51792;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7647;1.50876;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7456;1.53061;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7813;1.53759;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7561;1.51581;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7530;1.50939;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7514;1.51056;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7468;1.52511;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7496;1.51763;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7537;1.50825;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7604;1.50673;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7478;1.50867;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7401;1.50557;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7601;1.50799;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7645;1.51095;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7496;1.51174;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7549;1.51379;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7515;1.51263;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7357;1.50846;;;;;;;;
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7573;1.50992;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
gr120.tsp;1000;0.01;1000;0.98;1;2;570000;7622;1.51176;7556,28;6942;7357;7827;8,848746759;1,357649857;5,978104293;12,74848747
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7450;3.03473;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7507;3.03575;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7373;3.02281;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7396;3.0244;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7490;3.02195;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7487;3.02143;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7500;3.02281;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7567;3.02039;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7396;3.03269;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7565;3.02163;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7435;3.02558;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7516;3.02739;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7377;3.02312;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7535;3.02646;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7501;3.02477;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7554;3.02458;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7500;3.02332;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7359;3.0178;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7578;3.02523;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7462;3.01958;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7426;3.02393;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7543;3.02528;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7455;3.02639;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7556;3.02829;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7505;3.02447;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7474;3.07803;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7490;3.06181;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7456;3.08303;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7462;3.02393;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7472;3.02264;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7483;3.02887;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7499;3.02142;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7569;3.02911;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7485;3.02839;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7747;3.02909;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7530;3.01926;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7478;3.02754;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7431;3.04352;;;;;;;;
gr120.tsp;1000;0.01;1000;0.99;1;2;1146000;7530;3.08406;;;;;;;;
