Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1355;33.84;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3414;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14787;0.150193;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7407;0.145869
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1357;0.197695;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2605;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;14788;0.115555;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7407;1.58679
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1362;0.32215;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3267;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;14791;1.12054;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7417;0.692369
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1362;0.155582;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3155;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;14793;0.119256;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7419;0.235051
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1362;0.269636;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.281;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14796;0.273757;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7421;0.27367
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1362;0.27237;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3052;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14801;0.155653;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7422;0.341429
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1363;0.15074;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2653;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;14803;0.374794;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7422;0.14388
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1363;0.175754;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2613;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;14805;0.130821;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7425;1.40016
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1363;0.198093;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2277;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;14806;0.370327;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7425;0.166463
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1365;0.169963;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.4221;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14807;0.278454;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7426;sty.82
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1365;0.197191;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2546;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;14810;0.219158;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7428;0.274697
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1365;0.227997;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.316;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14813;0.154933;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7428;0.712314
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1365;0.200686;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2444;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14814;0.28258;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7431;0.223768
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1365;0.839563;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3651;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14815;0.106889;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7433;0.345812
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1365;1.68873;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2556;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14817;0.156498;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7436;0.280128
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1366;0.227047;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3724;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14820;0.181295;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7438;0.191154
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1366;0.405401;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2834;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14821;0.111085;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7438;0.496445
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1366;0.200693;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2763;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14821;0.158278;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7439;0.22349
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1366;0.228384;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3274;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;14822;0.116525;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7439;0.27318
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1366;0.556221;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3016;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;14823;0.115616;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7445;0.164743
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1367;0.154421;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3744;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;14825;0.221448;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7446;0.477076
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1367;0.172682;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3315;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14827;0.103517;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7447;1.54973
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1367;0.195824;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2687;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;14831;0.114813;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7451;0.752927
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1367;0.410271;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2074;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14832;0.277463;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7452;0.223627
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1367;0.41;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2792;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14832;0.283731;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7452;0.266988
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1367;0.54897;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2573;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14839;0.10318;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7454;0.539367
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1367;1.684;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3125;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14840;0.106648;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7454;0.272749
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1367;33.8527;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2995;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14844;0.182011;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7454;0.272553
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1368;0.152536;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2821;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;14845;0.363873;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7455;0.498013
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1368;0.199833;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.4132;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14846;0.275025;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7458;0.273477
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1368;0.268126;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3388;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;14847;0.562728;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7459;0.128365
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1368;0.268975;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.3032;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;14847;1.1329;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7460;0.145966
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1369;0.833201;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.327;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14848;0.27131;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7462;0.144307
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1371;0.208932;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2447;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14853;0.107162;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7463;0.701102
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1371;0.270643;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2583;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;14854;0.130674;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7466;0.190786
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1371;0.268773;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1566;28.2413;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;14857;0.118775;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7471;0.465092
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1371;0.558555;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1568;0.221086;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;14860;1.12349;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7471;0.127684
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1371;0.55109;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1568;0.686817;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14864;0.275582;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7471;1.45008
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1371;0.158976;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1568;0.7228;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;14868;0.370912;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7475;0.346805
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1371;0.230537;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1568;0.685862;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14869;0.276861;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7476;0.694581
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1371;0.233955;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1568;1.39102;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14871;0.114086;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7481;0.145429
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1371;0.272443;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1568;0.195;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14872;0.155665;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7481;0.489807
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1371;0.328765;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1568;0.344367;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14876;0.153731;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7482;0.538818
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1371;0.324556;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1568;1.42689;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14876;0.277157;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7483;0.269429
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1371;0.406518;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1568;1.41476;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14878;0.2714;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7486;0.164516
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1371;0.409682;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1568;1.41465;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14879;0.1591;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7486;0.192026
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1371;0.551585;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1568;sty.42;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14879;0.179964;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7486;0.751128
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1372;0.199803;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1568;28.3063;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14881;0.156825;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7492;0.965384
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1372;0.269541;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1568;28.2613;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14881;0.151571;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7495;0.191055
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1372;0.337604;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1568;28.2562;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14881;0.179514;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7498;0.754591
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1372;0.830964;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1569;0.166077;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;14883;1.13035;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7501;0.165625
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1373;0.228147;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1569;0.226306;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14887;0.155828;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7502;0.18767
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1375;0.228072;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1569;0.339636;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;14891;0.558217;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7503;0.143287
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1375;0.405981;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1569;0.459966;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14891;0.153066;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7503;0.193603
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1375;0.196079;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1571;0.272155;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14892;0.155185;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7503;0.228747
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1375;0.230187;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1571;0.459723;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;14893;0.561118;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7507;0.127356
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1375;0.229059;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1571;0.165778;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14895;0.179309;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7507;0.469081
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1375;0.324869;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1571;0.224644;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;14898;0.219337;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7508;0.187116
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1375;0.411467;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1571;1.41331;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14898;0.275855;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7510;0.145048
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1377;0.224201;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1571;1.41904;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14898;0.183383;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7510;0.222708
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1377;0.272459;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.4933;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;14900;0.219276;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7513;0.14461
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1377;0.320478;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.5218;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14902;0.278482;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7515;0.127635
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1377;0.404787;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.645;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14904;0.184718;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7515;0.14862
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1377;0.41512;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.4025;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;14910;0.130316;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7516;0.223857
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1377;0.415416;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.1902;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;14911;0.220083;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7521;0.126895
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1377;0.839098;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.1979;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14913;0.102153;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7521;0.344196
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1377;1.69756;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.4417;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14914;0.178072;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7526;0.69261
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1377;0.173592;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.3024;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;14914;0.220168;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7527;0.226479
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1377;0.197131;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.3291;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;14916;0.134091;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7527;0.483644
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1377;0.226964;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.3921;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;14918;0.37157;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7533;0.145879
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1377;0.3277;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.3115;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14920;0.1538;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7533;0.721672
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1377;0.412507;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.3721;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;14920;0.219431;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7534;1.42851
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1377;0.551934;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1571;28.3029;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;14920;0.373744;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7535;0.346622
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1377;0.836435;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1574;0.126794;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;14921;0.561734;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7535;0.700067
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1377;0.837425;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1574;0.187888;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14923;0.17981;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7535;sty.68
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1377;0.870516;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1574;0.186022;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;14924;0.216716;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7537;0.132861
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1378;0.550406;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1574;0.693989;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14929;0.181477;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7537;0.165613
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1378;0.545429;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1574;0.69246;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;14932;0.132918;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7537;0.173885
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1378;0.152592;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1574;0.166316;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14932;0.278353;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7544;0.140586
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1378;0.234536;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1574;0.191118;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14933;0.273977;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7544;0.227381
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1378;0.405779;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1574;0.187758;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;14935;0.129173;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7545;0.222576
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1378;0.834325;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1574;0.252644;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14937;0.152632;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7545;0.268444
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1379;0.153416;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1574;0.272779;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;14940;0.131815;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7548;0.192085
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1379;0.83736;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1574;0.26828;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;14945;0.106047;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7553;0.700129
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1380;0.229031;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1574;0.34718;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14946;0.182795;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7553;0.481751
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1380;0.153463;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1579;0.22389;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;14947;0.181092;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7554;1.56974
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1380;0.199983;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1579;0.455497;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;14947;0.159352;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7555;0.346557
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1380;0.412433;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1579;0.165625;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14947;0.27323;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7557;0.150469
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1381;0.223067;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1580;0.127111;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;14948;0.271579;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7558;0.164139
